Date,Time,Day Name,Number of Payments,Number of Violations,Violation Perc.,Traffic,Facility,Peak Hour,Revenues Class
5/24/2025,21:00,Saturday,2531,210,7.66%,2741,Goethals,Yes,High
5/24/2025,9:00,Saturday,3210,248,7.17%,3458,GWB,No,High
5/24/2025,18:00,Saturday,2651,158,5.62%,2809,Lincoln,Yes,High
5/24/2025,17:00,Saturday,2660,159,5.64%,2819,Lincoln,Yes,High
5/24/2025,20:00,Saturday,2736,262,8.74%,2998,GWB,Yes,High
5/24/2025,15:00,Saturday,2643,142,5.10%,2785,Lincoln,Yes,High
5/24/2025,10:00,Saturday,2690,167,5.85%,2857,Goethals,No,High
5/24/2025,17:00,Saturday,2599,170,6.14%,2769,Outerbridge,Yes,High
5/24/2025,18:00,Saturday,2631,149,5.36%,2780,Outerbridge,Yes,High
5/24/2025,13:00,Saturday,2609,140,5.09%,2749,Lincoln,Yes,High
5/24/2025,16:00,Saturday,2458,143,5.50%,2601,Outerbridge,Yes,Medium
5/24/2025,14:00,Saturday,2433,134,5.22%,2567,Lincoln,Yes,Medium
5/24/2025,2:00,Saturday,1009,96,8.69%,1105,GWB,No,Medium
5/24/2025,10:00,Saturday,2617,117,4.28%,2734,Lincoln,No,Medium
5/24/2025,1:00,Saturday,1249,105,7.75%,1354,GWB,No,Medium
5/24/2025,15:00,Saturday,2316,138,5.62%,2454,Outerbridge,Yes,Medium
5/24/2025,21:00,Saturday,2384,230,8.80%,2614,GWB,Yes,Medium
5/24/2025,12:00,Saturday,2336,130,5.27%,2466,Holland,Yes,Medium
5/24/2025,16:00,Saturday,2345,144,5.79%,2489,Holland,Yes,Medium
5/24/2025,11:00,Saturday,2305,121,4.99%,2426,Holland,Yes,Medium
5/24/2025,22:00,Saturday,2716,290,9.65%,3006,GWB,No,Medium
5/24/2025,19:00,Saturday,2265,170,6.98%,2435,Lincoln,Yes,Medium
5/24/2025,22:00,Saturday,2387,170,6.65%,2557,Goethals,No,Medium
5/24/2025,3:00,Saturday,888,66,6.92%,954,GWB,No,Medium
5/24/2025,13:00,Saturday,2207,109,4.71%,2316,Outerbridge,Yes,Medium
5/24/2025,14:00,Saturday,2197,111,4.81%,2308,Outerbridge,Yes,Medium
5/24/2025,9:00,Saturday,2150,127,5.58%,2277,Goethals,No,Medium
5/24/2025,19:00,Saturday,2183,132,5.70%,2315,Outerbridge,Yes,Medium
5/24/2025,17:00,Saturday,2202,159,6.73%,2361,Holland,Yes,Medium
5/24/2025,14:00,Saturday,2190,156,6.65%,2346,Holland,Yes,Medium
5/24/2025,13:00,Saturday,2204,144,6.13%,2348,Holland,Yes,Medium
5/24/2025,15:00,Saturday,2186,142,6.10%,2328,Holland,Yes,Medium
5/24/2025,23:00,Saturday,2518,216,7.90%,2734,GWB,No,Medium
5/24/2025,23:00,Saturday,2177,180,7.64%,2357,Goethals,No,Medium
5/24/2025,8:00,Saturday,2480,193,7.22%,2673,GWB,No,Medium
5/24/2025,20:00,Saturday,2090,124,5.60%,2214,Outerbridge,Yes,Medium
5/24/2025,11:00,Saturday,1961,106,5.13%,2067,Outerbridge,Yes,Medium
5/24/2025,20:00,Saturday,1897,121,6.00%,2018,Lincoln,Yes,Medium
5/24/2025,21:00,Saturday,1994,112,5.32%,2106,Outerbridge,Yes,Medium
5/24/2025,12:00,Saturday,1938,110,5.37%,2048,Outerbridge,Yes,Medium
5/24/2025,10:00,Saturday,2296,122,5.05%,2418,Holland,No,Medium
5/24/2025,8:00,Saturday,1799,105,5.51%,1904,Goethals,No,Medium
5/24/2025,23:00,Saturday,2199,172,7.25%,2371,Lincoln,No,Medium
5/24/2025,15:00,Saturday,2003,174,7.99%,2177,GWB,Yes,Medium
5/24/2025,18:00,Saturday,1964,167,7.84%,2131,Holland,Yes,Medium
5/24/2025,19:00,Saturday,1940,111,5.41%,2051,Holland,Yes,Medium
5/24/2025,9:00,Saturday,2005,114,5.38%,2119,Lincoln,No,Medium
5/24/2025,21:00,Saturday,1775,135,7.07%,1910,Lincoln,Yes,Medium
5/24/2025,21:00,Saturday,1782,131,6.85%,1913,Holland,Yes,Medium
5/24/2025,9:00,Saturday,1965,125,5.98%,2090,Holland,No,Medium
5/24/2025,7:00,Saturday,2037,164,7.45%,2201,GWB,No,Medium
5/24/2025,20:00,Saturday,1693,151,8.19%,1844,Holland,Yes,Medium
5/24/2025,22:00,Saturday,1915,120,5.90%,2035,Outerbridge,No,Medium
5/24/2025,22:00,Saturday,1811,125,6.46%,1936,Lincoln,No,Medium
5/24/2025,10:00,Saturday,1725,80,4.43%,1805,Outerbridge,No,Medium
5/24/2025,8:00,Saturday,1650,99,5.66%,1749,Lincoln,No,Medium
5/24/2025,8:00,Saturday,1810,126,6.51%,1936,Holland,No,Medium
5/24/2025,7:00,Saturday,1362,88,6.07%,1450,Goethals,No,Medium
5/24/2025,22:00,Saturday,1796,160,8.18%,1956,Holland,No,Medium
5/24/2025,23:00,Saturday,1794,172,8.75%,1966,Holland,No,Medium
5/24/2025,9:00,Saturday,1569,86,5.20%,1655,Outerbridge,No,Medium
5/24/2025,23:00,Saturday,1607,95,5.58%,1702,Outerbridge,No,Medium
5/24/2025,6:00,Saturday,1113,107,8.77%,1220,Goethals,No,Medium
5/24/2025,6:00,Saturday,1669,160,8.75%,1829,GWB,No,Medium
5/24/2025,6:00,Saturday,1306,94,6.71%,1400,Lincoln,No,Medium
5/24/2025,7:00,Saturday,1374,89,6.08%,1463,Lincoln,No,Medium
5/24/2025,0:00,Saturday,1128,92,7.54%,1220,Goethals,No,Medium
5/24/2025,7:00,Saturday,1481,122,7.61%,1603,Holland,No,Medium
5/24/2025,5:00,Saturday,815,59,6.75%,874,Goethals,No,Medium
5/24/2025,8:00,Saturday,1361,77,5.35%,1438,Outerbridge,No,Medium
5/24/2025,6:00,Saturday,1249,114,8.36%,1363,Holland,No,Low
5/24/2025,1:00,Saturday,822,80,8.87%,902,Goethals,No,Low
5/24/2025,7:00,Saturday,1044,52,4.74%,1096,Outerbridge,No,Low
5/24/2025,2:00,Saturday,598,53,8.14%,651,Goethals,No,Low
5/24/2025,5:00,Saturday,872,70,7.43%,942,Lincoln,No,Low
5/24/2025,4:00,Saturday,550,53,8.79%,603,Goethals,No,Low
5/24/2025,6:00,Saturday,894,68,7.07%,962,Outerbridge,No,Low
5/24/2025,3:00,Saturday,469,41,8.04%,510,Goethals,No,Low
5/24/2025,5:00,Saturday,1055,92,8.02%,1147,GWB,No,Low
5/24/2025,5:00,Saturday,955,88,8.44%,1043,Holland,No,Low
5/24/2025,0:00,Saturday,902,73,7.49%,975,Lincoln,No,Low
5/24/2025,0:00,Saturday,1000,100,9.09%,1100,Holland,No,Low
5/24/2025,4:00,Saturday,375,23,5.78%,398,Outerbridge,No,Low
5/24/2025,0:00,Saturday,943,112,10.62%,1055,GWB,No,Low
5/24/2025,17:00,Saturday,762,61,7.41%,823,Bayonne,Yes,Low
5/24/2025,5:00,Saturday,577,44,7.09%,621,Outerbridge,No,Low
5/24/2025,18:00,Saturday,724,67,8.47%,791,Bayonne,Yes,Low
5/24/2025,0:00,Saturday,609,36,5.58%,645,Outerbridge,No,Low
5/24/2025,1:00,Saturday,827,79,8.72%,906,Holland,No,Low
5/24/2025,16:00,Saturday,671,39,5.49%,710,Bayonne,Yes,Low
5/24/2025,4:00,Saturday,554,40,6.73%,594,Lincoln,No,Low
5/24/2025,2:00,Saturday,683,64,8.57%,747,Holland,No,Low
5/24/2025,4:00,Saturday,664,59,8.16%,723,Holland,No,Low
5/24/2025,1:00,Saturday,604,51,7.79%,655,Lincoln,No,Low
5/24/2025,15:00,Saturday,642,47,6.82%,689,Bayonne,Yes,Low
5/24/2025,1:00,Saturday,449,37,7.61%,486,Outerbridge,No,Low
5/24/2025,14:00,Saturday,541,32,5.58%,573,Bayonne,Yes,Low
5/24/2025,12:00,Saturday,509,37,6.78%,546,Bayonne,Yes,Low
5/24/2025,3:00,Saturday,440,46,9.47%,486,Lincoln,No,Low
5/24/2025,19:00,Saturday,491,48,8.91%,539,Bayonne,Yes,Low
5/24/2025,3:00,Saturday,568,67,10.55%,635,Holland,No,Low
5/24/2025,13:00,Saturday,516,38,6.86%,554,Bayonne,Yes,Low
5/24/2025,11:00,Saturday,492,49,9.06%,541,Bayonne,Yes,Low
5/24/2025,2:00,Saturday,472,66,12.27%,538,Lincoln,No,Low
5/24/2025,3:00,Saturday,281,21,6.95%,302,Outerbridge,No,Low
5/24/2025,2:00,Saturday,287,30,9.46%,317,Outerbridge,No,Low
5/24/2025,1:00,Saturday,540,67,11.04%,607,GWB,No,Low
5/24/2025,4:00,Saturday,499,55,9.93%,554,GWB,No,Low
5/24/2025,10:00,Saturday,434,34,7.26%,468,Bayonne,No,Low
5/24/2025,20:00,Saturday,379,45,10.61%,424,Bayonne,Yes,Low
5/24/2025,21:00,Saturday,389,37,8.69%,426,Bayonne,Yes,Low
5/24/2025,8:00,Saturday,369,22,5.63%,391,Bayonne,No,Low
5/24/2025,9:00,Saturday,372,21,5.34%,393,Bayonne,No,Low
5/24/2025,2:00,Saturday,403,65,13.89%,468,GWB,No,Low
5/24/2025,3:00,Saturday,386,35,8.31%,421,GWB,No,Low
5/24/2025,7:00,Saturday,256,14,5.19%,270,Bayonne,No,Low
5/24/2025,22:00,Saturday,311,24,7.16%,335,Bayonne,No,Low
5/24/2025,6:00,Saturday,199,13,6.13%,212,Bayonne,No,Low
5/24/2025,23:00,Saturday,231,33,12.50%,264,Bayonne,No,Low
5/24/2025,4:00,Saturday,93,9,8.82%,102,Bayonne,No,Low
5/24/2025,0:00,Saturday,156,22,12.36%,178,Bayonne,No,Low
5/24/2025,2:00,Saturday,90,6,6.25%,96,Bayonne,No,Low
5/24/2025,5:00,Saturday,110,11,9.09%,121,Bayonne,No,Low
5/24/2025,1:00,Saturday,96,10,9.43%,106,Bayonne,No,Low
5/24/2025,3:00,Saturday,73,5,6.41%,78,Bayonne,No,Low
5/25/2025,12:00,Sunday,5527,277,4.77%,5804,GWB,Yes,High
5/25/2025,19:00,Sunday,5047,359,6.64%,5406,GWB,Yes,High
5/25/2025,18:00,Sunday,5166,316,5.76%,5482,GWB,Yes,High
5/25/2025,11:00,Sunday,5265,247,4.48%,5512,GWB,Yes,High
5/25/2025,13:00,Sunday,5249,271,4.91%,5520,GWB,Yes,High
5/25/2025,17:00,Sunday,5120,327,6.00%,5447,GWB,Yes,High
5/25/2025,16:00,Sunday,5078,291,5.42%,5369,GWB,Yes,High
5/25/2025,14:00,Sunday,5001,273,5.18%,5274,GWB,Yes,High
5/25/2025,20:00,Sunday,4694,317,6.33%,5011,GWB,Yes,High
5/25/2025,21:00,Sunday,4549,327,6.71%,4876,GWB,Yes,High
5/25/2025,15:00,Sunday,4618,269,5.50%,4887,GWB,Yes,High
5/25/2025,10:00,Sunday,4565,221,4.62%,4786,GWB,No,High
5/25/2025,9:00,Sunday,4028,217,5.11%,4245,GWB,No,High
5/25/2025,23:00,Sunday,4155,338,7.52%,4493,GWB,No,High
5/25/2025,22:00,Sunday,3618,323,8.20%,3941,GWB,No,High
5/25/2025,12:00,Sunday,3639,225,5.82%,3864,GWB,Yes,High
5/25/2025,11:00,Sunday,3626,228,5.92%,3854,GWB,Yes,High
5/25/2025,0:00,Sunday,3174,271,7.87%,3445,GWB,No,High
5/25/2025,14:00,Sunday,3577,223,5.87%,3800,GWB,Yes,High
5/25/2025,16:00,Sunday,3520,248,6.58%,3768,GWB,Yes,High
5/25/2025,13:00,Sunday,3512,237,6.32%,3749,GWB,Yes,High
5/25/2025,19:00,Sunday,3510,278,7.34%,3788,GWB,Yes,High
5/25/2025,17:00,Sunday,3397,222,6.13%,3619,GWB,Yes,High
5/25/2025,12:00,Sunday,3121,139,4.26%,3260,Goethals,Yes,High
5/25/2025,18:00,Sunday,3350,272,7.51%,3622,GWB,Yes,High
5/25/2025,14:00,Sunday,3271,171,4.97%,3442,Lincoln,Yes,High
5/25/2025,16:00,Sunday,3234,161,4.74%,3395,Lincoln,Yes,High
5/25/2025,15:00,Sunday,3278,267,7.53%,3545,GWB,Yes,High
5/25/2025,15:00,Sunday,3011,148,4.69%,3159,Goethals,Yes,High
5/25/2025,11:00,Sunday,3131,114,3.51%,3245,Lincoln,Yes,High
5/25/2025,15:00,Sunday,3193,193,5.70%,3386,Lincoln,Yes,High
5/25/2025,20:00,Sunday,3264,259,7.35%,3523,GWB,Yes,High
5/25/2025,12:00,Sunday,3194,147,4.40%,3341,Lincoln,Yes,High
5/25/2025,8:00,Sunday,2837,162,5.40%,2999,GWB,No,High
5/25/2025,21:00,Sunday,2962,179,5.70%,3141,Goethals,Yes,High
5/25/2025,19:00,Sunday,2947,179,5.73%,3126,Goethals,Yes,High
5/25/2025,13:00,Sunday,3122,129,3.97%,3251,Lincoln,Yes,High
5/25/2025,13:00,Sunday,3004,145,4.60%,3149,Goethals,Yes,High
5/25/2025,17:00,Sunday,3052,172,5.33%,3224,Lincoln,Yes,High
5/25/2025,21:00,Sunday,3108,260,7.72%,3368,GWB,Yes,High
5/25/2025,14:00,Sunday,2880,156,5.14%,3036,Goethals,Yes,High
5/25/2025,11:00,Sunday,2821,125,4.24%,2946,Goethals,Yes,High
5/25/2025,14:00,Sunday,2949,144,4.66%,3093,Outerbridge,Yes,High
5/25/2025,18:00,Sunday,2922,178,5.74%,3100,Outerbridge,Yes,High
5/25/2025,18:00,Sunday,2804,180,6.03%,2984,Goethals,Yes,High
5/25/2025,16:00,Sunday,2929,164,5.30%,3093,Outerbridge,Yes,High
5/25/2025,17:00,Sunday,2764,146,5.02%,2910,Goethals,Yes,High
5/25/2025,17:00,Sunday,2920,173,5.59%,3093,Outerbridge,Yes,High
5/25/2025,19:00,Sunday,2849,159,5.29%,3008,Outerbridge,Yes,High
5/25/2025,16:00,Sunday,2742,170,5.84%,2912,Goethals,Yes,High
5/25/2025,18:00,Sunday,2844,196,6.45%,3040,Lincoln,Yes,High
5/25/2025,20:00,Sunday,2790,142,4.84%,2932,Outerbridge,Yes,High
5/25/2025,10:00,Sunday,3344,209,5.88%,3553,GWB,No,High
5/25/2025,13:00,Sunday,2847,144,4.81%,2991,Outerbridge,Yes,High
5/25/2025,20:00,Sunday,2610,168,6.05%,2778,Goethals,Yes,High
5/25/2025,19:00,Sunday,2781,188,6.33%,2969,Lincoln,Yes,High
5/25/2025,20:00,Sunday,2760,174,5.93%,2934,Lincoln,Yes,High
5/25/2025,15:00,Sunday,2780,135,4.63%,2915,Outerbridge,Yes,High
5/25/2025,21:00,Sunday,2641,131,4.73%,2772,Outerbridge,Yes,High
5/25/2025,9:00,Sunday,3030,183,5.70%,3213,GWB,No,Medium
5/25/2025,7:00,Sunday,2007,129,6.04%,2136,GWB,No,Medium
5/25/2025,10:00,Sunday,2648,143,5.12%,2791,Goethals,No,Medium
5/25/2025,12:00,Sunday,2367,98,3.98%,2465,Outerbridge,Yes,Medium
5/25/2025,22:00,Sunday,2432,183,7.00%,2615,Goethals,No,Medium
5/25/2025,10:00,Sunday,2601,89,3.31%,2690,Lincoln,No,Medium
5/25/2025,22:00,Sunday,2727,249,8.37%,2976,GWB,No,Medium
5/25/2025,11:00,Sunday,2313,106,4.38%,2419,Holland,Yes,Medium
5/25/2025,21:00,Sunday,2201,127,5.46%,2328,Lincoln,Yes,Medium
5/25/2025,13:00,Sunday,2281,128,5.31%,2409,Holland,Yes,Medium
5/25/2025,15:00,Sunday,2258,136,5.68%,2394,Holland,Yes,Medium
5/25/2025,17:00,Sunday,2243,121,5.12%,2364,Holland,Yes,Medium
5/25/2025,12:00,Sunday,2210,118,5.07%,2328,Holland,Yes,Medium
5/25/2025,14:00,Sunday,2212,120,5.15%,2332,Holland,Yes,Medium
5/25/2025,22:00,Sunday,2418,135,5.29%,2553,Outerbridge,No,Medium
5/25/2025,16:00,Sunday,2175,136,5.88%,2311,Holland,Yes,Medium
5/25/2025,23:00,Sunday,2196,163,6.91%,2359,Goethals,No,Medium
5/25/2025,18:00,Sunday,2191,131,5.64%,2322,Holland,Yes,Medium
5/25/2025,1:00,Sunday,1787,209,10.47%,1996,GWB,No,Medium
5/25/2025,23:00,Sunday,2532,229,8.29%,2761,GWB,No,Medium
5/25/2025,19:00,Sunday,2147,133,5.83%,2280,Holland,Yes,Medium
5/25/2025,11:00,Sunday,2070,86,3.99%,2156,Outerbridge,Yes,Medium
5/25/2025,6:00,Sunday,1573,99,5.92%,1672,GWB,No,Medium
5/25/2025,20:00,Sunday,2069,169,7.55%,2238,Holland,Yes,Medium
5/25/2025,10:00,Sunday,2329,114,4.67%,2443,Holland,No,Medium
5/25/2025,21:00,Sunday,2010,142,6.60%,2152,Holland,Yes,Medium
5/25/2025,0:00,Sunday,2219,253,10.23%,2472,GWB,No,Medium
5/25/2025,9:00,Sunday,1890,111,5.55%,2001,Goethals,No,Medium
5/25/2025,2:00,Sunday,1214,118,8.86%,1332,GWB,No,Medium
5/25/2025,9:00,Sunday,1985,97,4.66%,2082,Holland,No,Medium
5/25/2025,5:00,Sunday,996,89,8.20%,1085,GWB,No,Medium
5/25/2025,22:00,Sunday,1897,140,6.87%,2037,Lincoln,No,Medium
5/25/2025,3:00,Sunday,918,86,8.57%,1004,GWB,No,Medium
5/25/2025,0:00,Sunday,1629,155,8.69%,1784,Goethals,No,Medium
5/25/2025,8:00,Sunday,1898,149,7.28%,2047,GWB,No,Medium
5/25/2025,9:00,Sunday,1752,83,4.52%,1835,Lincoln,No,Medium
5/25/2025,23:00,Sunday,1743,150,7.92%,1893,Lincoln,No,Medium
5/25/2025,10:00,Sunday,1783,94,5.01%,1877,Outerbridge,No,Medium
5/25/2025,23:00,Sunday,1708,122,6.67%,1830,Outerbridge,No,Medium
5/25/2025,8:00,Sunday,1780,118,6.22%,1898,Holland,No,Medium
5/25/2025,4:00,Sunday,802,63,7.28%,865,GWB,No,Medium
5/25/2025,22:00,Sunday,1758,151,7.91%,1909,Holland,No,Medium
5/25/2025,8:00,Sunday,1400,86,5.79%,1486,Goethals,No,Medium
5/25/2025,0:00,Sunday,1606,152,8.65%,1758,Lincoln,No,Medium
5/25/2025,9:00,Sunday,1498,70,4.46%,1568,Outerbridge,No,Medium
5/25/2025,23:00,Sunday,1507,137,8.33%,1644,Holland,No,Medium
5/25/2025,8:00,Sunday,1406,72,4.87%,1478,Lincoln,No,Medium
5/25/2025,1:00,Sunday,1051,87,7.64%,1138,Goethals,No,Low
5/25/2025,7:00,Sunday,1404,97,6.46%,1501,GWB,No,Low
5/25/2025,7:00,Sunday,1127,75,6.24%,1202,Goethals,No,Low
5/25/2025,0:00,Sunday,1326,143,9.73%,1469,Holland,No,Low
5/25/2025,6:00,Sunday,1250,88,6.58%,1338,GWB,No,Low
5/25/2025,8:00,Sunday,1137,51,4.29%,1188,Outerbridge,No,Low
5/25/2025,7:00,Sunday,1220,88,6.73%,1308,Holland,No,Low
5/25/2025,6:00,Sunday,844,62,6.84%,906,Goethals,No,Low
5/25/2025,0:00,Sunday,1052,96,8.36%,1148,Outerbridge,No,Low
5/25/2025,17:00,Sunday,964,73,7.04%,1037,Bayonne,Yes,Low
5/25/2025,16:00,Sunday,937,67,6.67%,1004,Bayonne,Yes,Low
5/25/2025,7:00,Sunday,1036,54,4.95%,1090,Lincoln,No,Low
5/25/2025,6:00,Sunday,982,80,7.53%,1062,Lincoln,No,Low
5/25/2025,18:00,Sunday,881,46,4.96%,927,Bayonne,Yes,Low
5/25/2025,14:00,Sunday,834,45,5.12%,879,Bayonne,Yes,Low
5/25/2025,6:00,Sunday,916,84,8.40%,1000,Holland,No,Low
5/25/2025,1:00,Sunday,909,100,9.91%,1009,Holland,No,Low
5/25/2025,1:00,Sunday,907,90,9.03%,997,GWB,No,Low
5/25/2025,15:00,Sunday,751,61,7.51%,812,Bayonne,Yes,Low
5/25/2025,7:00,Sunday,788,31,3.79%,819,Outerbridge,No,Low
5/25/2025,2:00,Sunday,600,66,9.91%,666,Goethals,No,Low
5/25/2025,1:00,Sunday,820,71,7.97%,891,Lincoln,No,Low
5/25/2025,5:00,Sunday,572,49,7.89%,621,Goethals,No,Low
5/25/2025,19:00,Sunday,711,51,6.69%,762,Bayonne,Yes,Low
5/25/2025,1:00,Sunday,646,42,6.10%,688,Outerbridge,No,Low
5/25/2025,3:00,Sunday,470,59,11.15%,529,Goethals,No,Low
5/25/2025,13:00,Sunday,639,46,6.72%,685,Bayonne,Yes,Low
5/25/2025,5:00,Sunday,723,55,7.07%,778,Holland,No,Low
5/25/2025,6:00,Sunday,623,42,6.32%,665,Outerbridge,No,Low
5/25/2025,5:00,Sunday,702,45,6.02%,747,GWB,No,Low
5/25/2025,20:00,Sunday,604,44,6.79%,648,Bayonne,Yes,Low
5/25/2025,5:00,Sunday,583,48,7.61%,631,Lincoln,No,Low
5/25/2025,4:00,Sunday,441,39,8.13%,480,Goethals,No,Low
5/25/2025,12:00,Sunday,539,35,6.10%,574,Bayonne,Yes,Low
5/25/2025,2:00,Sunday,640,62,8.83%,702,Holland,No,Low
5/25/2025,2:00,Sunday,532,52,8.90%,584,Lincoln,No,Low
5/25/2025,3:00,Sunday,581,65,10.06%,646,Holland,No,Low
5/25/2025,4:00,Sunday,560,72,11.39%,632,Holland,No,Low
5/25/2025,11:00,Sunday,463,33,6.65%,496,Bayonne,Yes,Low
5/25/2025,2:00,Sunday,557,79,12.42%,636,GWB,No,Low
5/25/2025,2:00,Sunday,402,35,8.01%,437,Outerbridge,No,Low
5/25/2025,4:00,Sunday,266,18,6.34%,284,Outerbridge,No,Low
5/25/2025,4:00,Sunday,426,40,8.58%,466,Lincoln,No,Low
5/25/2025,5:00,Sunday,389,26,6.27%,415,Outerbridge,No,Low
5/25/2025,3:00,Sunday,394,52,11.66%,446,Lincoln,No,Low
5/25/2025,21:00,Sunday,370,29,7.27%,399,Bayonne,Yes,Low
5/25/2025,3:00,Sunday,288,21,6.80%,309,Outerbridge,No,Low
5/25/2025,4:00,Sunday,415,48,10.37%,463,GWB,No,Low
5/25/2025,10:00,Sunday,388,23,5.60%,411,Bayonne,No,Low
5/25/2025,3:00,Sunday,400,61,13.23%,461,GWB,No,Low
5/25/2025,9:00,Sunday,336,23,6.41%,359,Bayonne,No,Low
5/25/2025,22:00,Sunday,308,32,9.41%,340,Bayonne,No,Low
5/25/2025,23:00,Sunday,264,28,9.59%,292,Bayonne,No,Low
5/25/2025,8:00,Sunday,240,16,6.25%,256,Bayonne,No,Low
5/25/2025,7:00,Sunday,197,17,7.94%,214,Bayonne,No,Low
5/25/2025,0:00,Sunday,193,28,12.67%,221,Bayonne,No,Low
5/25/2025,6:00,Sunday,145,6,3.97%,151,Bayonne,No,Low
5/25/2025,2:00,Sunday,114,10,8.06%,124,Bayonne,No,Low
5/25/2025,1:00,Sunday,126,19,13.10%,145,Bayonne,No,Low
5/25/2025,3:00,Sunday,83,9,9.78%,92,Bayonne,No,Low
5/25/2025,5:00,Sunday,82,12,12.77%,94,Bayonne,No,Low
5/25/2025,4:00,Sunday,56,7,11.11%,63,Bayonne,No,Low
5/26/2025,20:00,Monday,4927,343,6.51%,5270,GWB,Yes,High
5/26/2025,19:00,Monday,4817,301,5.88%,5118,GWB,Yes,High
5/26/2025,18:00,Monday,5334,371,6.50%,5705,GWB,Yes,High
5/26/2025,16:00,Monday,5126,305,5.62%,5431,GWB,Yes,High
5/26/2025,17:00,Monday,5026,315,5.90%,5341,GWB,Yes,High
5/26/2025,10:00,Monday,4363,232,5.05%,4595,GWB,Yes,High
5/26/2025,12:00,Monday,5239,244,4.45%,5483,GWB,No,High
5/26/2025,13:00,Monday,5147,247,4.58%,5394,GWB,No,High
5/26/2025,11:00,Monday,5014,244,4.64%,5258,GWB,No,High
5/26/2025,15:00,Monday,5093,265,4.95%,5358,GWB,No,High
5/26/2025,14:00,Monday,5141,295,5.43%,5436,GWB,No,High
5/26/2025,21:00,Monday,4419,307,6.50%,4726,GWB,No,High
5/26/2025,9:00,Monday,3577,181,4.82%,3758,GWB,Yes,High
5/26/2025,22:00,Monday,3481,314,8.27%,3795,GWB,No,High
5/26/2025,23:00,Monday,2579,219,7.83%,2798,GWB,No,High
5/26/2025,8:00,Monday,2547,144,5.35%,2691,GWB,Yes,High
5/26/2025,0:00,Monday,2712,227,7.72%,2939,GWB,No,High
5/26/2025,19:00,Monday,3519,294,7.71%,3813,GWB,Yes,High
5/26/2025,20:00,Monday,3414,272,7.38%,3686,GWB,Yes,High
5/26/2025,16:00,Monday,3349,244,6.79%,3593,GWB,Yes,High
5/26/2025,10:00,Monday,3277,175,5.07%,3452,GWB,Yes,High
5/26/2025,16:00,Monday,3103,161,4.93%,3264,Lincoln,Yes,High
5/26/2025,17:00,Monday,3167,239,7.02%,3406,GWB,Yes,High
5/26/2025,18:00,Monday,3052,175,5.42%,3227,Outerbridge,Yes,High
5/26/2025,18:00,Monday,2822,184,6.12%,3006,Goethals,Yes,High
5/26/2025,17:00,Monday,2815,173,5.79%,2988,Goethals,Yes,High
5/26/2025,19:00,Monday,2780,196,6.59%,2976,Goethals,Yes,High
5/26/2025,6:00,Monday,1687,135,7.41%,1822,GWB,Yes,High
5/26/2025,17:00,Monday,2933,156,5.05%,3089,Lincoln,Yes,High
5/26/2025,7:00,Monday,1877,141,6.99%,2018,GWB,Yes,High
5/26/2025,13:00,Monday,3167,166,4.98%,3333,Goethals,No,High
5/26/2025,17:00,Monday,2916,139,4.55%,3055,Outerbridge,Yes,High
5/26/2025,16:00,Monday,2906,147,4.81%,3053,Outerbridge,Yes,High
5/26/2025,16:00,Monday,2817,170,5.69%,2987,Goethals,Yes,High
5/26/2025,19:00,Monday,2897,180,5.85%,3077,Outerbridge,Yes,High
5/26/2025,12:00,Monday,3467,217,5.89%,3684,GWB,No,High
5/26/2025,15:00,Monday,3465,251,6.75%,3716,GWB,No,High
5/26/2025,18:00,Monday,2996,218,6.78%,3214,GWB,Yes,High
5/26/2025,18:00,Monday,2892,156,5.12%,3048,Lincoln,Yes,High
5/26/2025,13:00,Monday,3412,228,6.26%,3640,GWB,No,High
5/26/2025,11:00,Monday,3409,197,5.46%,3606,GWB,No,High
5/26/2025,20:00,Monday,2626,163,5.84%,2789,Goethals,Yes,High
5/26/2025,12:00,Monday,3013,149,4.71%,3162,Goethals,No,High
5/26/2025,11:00,Monday,2890,157,5.15%,3047,Goethals,No,High
5/26/2025,14:00,Monday,3281,240,6.82%,3521,GWB,No,High
5/26/2025,15:00,Monday,2915,179,5.79%,3094,Goethals,No,High
5/26/2025,15:00,Monday,3170,177,5.29%,3347,Lincoln,No,High
5/26/2025,10:00,Monday,2463,126,4.87%,2589,Goethals,Yes,High
5/26/2025,5:00,Monday,1248,101,7.49%,1349,GWB,No,High
5/26/2025,19:00,Monday,2680,163,5.73%,2843,Lincoln,Yes,High
5/26/2025,14:00,Monday,3124,177,5.36%,3301,Lincoln,No,High
5/26/2025,14:00,Monday,2876,164,5.39%,3040,Goethals,No,High
5/26/2025,15:00,Monday,3048,139,4.36%,3187,Outerbridge,No,High
5/26/2025,14:00,Monday,2958,132,4.27%,3090,Outerbridge,No,High
5/26/2025,21:00,Monday,3096,230,6.92%,3326,GWB,No,High
5/26/2025,21:00,Monday,2704,188,6.50%,2892,Goethals,No,High
5/26/2025,20:00,Monday,2566,161,5.90%,2727,Outerbridge,Yes,Medium
5/26/2025,4:00,Monday,930,60,6.06%,990,GWB,No,Medium
5/26/2025,20:00,Monday,2364,126,5.06%,2490,Lincoln,Yes,Medium
5/26/2025,13:00,Monday,2777,124,4.27%,2901,Outerbridge,No,Medium
5/26/2025,9:00,Monday,2482,173,6.52%,2655,GWB,Yes,Medium
5/26/2025,22:00,Monday,2296,155,6.32%,2451,Goethals,No,Medium
